kind,reward_base,discount_rate,discount_horizon,eta,settling_tolerance,settle_threshold,settled_fraction,settling_p10,settling_p50,settling_p90,saturated_fraction,mean_reward,tail_reward,lqr_edge_reward_raw,ceiling_raw,lqr_mean_reward,tube_mean_reward,lqr_reward_exceeds_tube
r3,lyapunov,0.5,2.0,12.1,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.120000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.14,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.16,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.18,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.200000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.22,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.24,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.26,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.280000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.3,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.32,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.34,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.36,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.38,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.4,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.42,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.44,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.46,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.48,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.5,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.52,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.540000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.56,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.58,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.6,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.620000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.64,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.66,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.68,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.700000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.72,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.74,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.76,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.780000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.8,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.82,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.84,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.86,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.88,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.9,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.92,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.94,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.96,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,12.98,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.0,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.02,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.040000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.06,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.08,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.1,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.120000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.14,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.16,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.18,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.200000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.22,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.24,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.26,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.280000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.3,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.32,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.34,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.36,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.38,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.4,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.42,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.44,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.46,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.48,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.5,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.52,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.540000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.56,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.58,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.6,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.620000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.64,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.66,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.68,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.700000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.72,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.74,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.76,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.780000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.8,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.82,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.84,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.86,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.88,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.9,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.92,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.94,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.96,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,13.98,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.0,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.02,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.040000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.06,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.08,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.1,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.120000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.14,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.16,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.18,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.200000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.22,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.24,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.26,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
r3,lyapunov,0.5,2.0,14.280000000000001,0.01,4.605170185988091,1.0,0.0,0.0,0.0,1.0,9.756975432049327,9.75697543204862,-5.78894481850045e-05,-5.78894481850045e-05,9.756975432048616,9.756975432048616,False
